Date,Open,High,Low,Close,Volume,Adj Close
1997-03-26,433.619156701,439.150013292,433.619156701,438.043841974,10000,438.043841974
1997-03-27,441.915441587,444.680869882,440.25618461,444.680869882,10000,444.680869882
1997-03-31,444.127784223,451.317897791,438.596927633,441.362355928,10000,441.362355928
1997-04-01,447.446298178,449.658640814,434.725328019,435.554956508,10000,435.554956508
1997-04-02,433.619156701,434.725328019,426.982128793,429.747557088,10000,429.747557088
1997-04-03,429.194471429,429.194471429,413.708072975,413.708072975,10000,413.708072975
1997-04-04,412.601901657,412.601901657,407.624130726,411.219187509,10000,411.219187509
1997-04-07,420.345100884,422.83398635,415.920415611,420.898186543,10000,420.898186543
1997-04-08,423.110529179,429.194471429,422.004357861,422.55744352,10000,422.55744352
1997-04-09,422.55744352,428.088300111,422.004357861,426.429043133,10000,426.429043133
1997-04-10,433.619156701,435.831499337,430.853728406,434.725328019,10000,434.725328019
1997-04-11,445.787041201,452.977154768,443.021612905,445.787041201,10000,445.787041201
1997-04-14,467.910467563,467.910467563,467.910467563,467.910467563,10000,467.910467563
1997-04-15,469.016638881,471.228981517,457.401840041,459.890725506,10000,459.890725506
1997-04-16,455.742583064,457.9549257,449.105555155,449.935183643,10000,449.935183643
1997-04-17,451.317897791,472.058610006,451.317897791,470.399353029,10000,470.399353029
1997-04-18,469.56972454,484.503037335,463.48578229,483.396866016,10000,483.396866016
1997-04-21,486.162294312,496.670921834,480.078352062,486.162294312,10000,486.162294312
1997-04-22,482.290694698,493.905493539,476.759838108,488.367824023,10000,488.367824023
1997-04-23,481.812551217,484.543914886,475.257278411,476.076687512,10000,476.076687512
1997-04-24,474.711005678,480.173733016,464.878096469,465.151232836,10000,465.151232836
1997-04-25,469.794551073,474.711005678,467.609460138,472.252778375,10000,472.252778375
1997-04-28,465.424369203,467.609460138,457.77655093,460.234778232,10000,460.234778232
1997-04-29,458.869096397,464.878096469,455.045187261,462.1467328,10000,462.1467328
1997-04-30,468.155732872,474.711005678,467.063187404,473.61846021,10000,473.61846021
1997-05-01,472.525914742,475.257278411,464.331823735,464.331823735,10000,464.331823735
1997-05-02,460.507914599,464.331823735,454.772050894,455.045187261,10000,455.045187261
1997-05-05,455.045187261,457.230278196,447.943641721,449.309323556,10000,449.309323556
1997-05-06,445.758550786,445.758550786,439.20327798,439.749550714,10000,439.749550714
1997-05-07,444.666005318,447.943641721,441.388368915,441.661505282,10000,441.661505282
1997-05-08,443.027187117,450.128732656,439.20327798,446.851096253,10000,446.851096253
1997-05-09,449.036187189,453.133232692,449.036187189,452.040687225,10000,452.040687225
1997-05-12,446.30482352,449.036187189,433.740550642,435.925641577,10000,435.925641577
1997-05-13,431.555459707,433.740550642,427.185277836,432.101732441,10000,432.101732441
1997-05-14,433.194277908,433.194277908,421.176277765,422.815095966,10000,422.815095966
1997-05-15,423.3613687,430.462914239,422.815095966,424.453914167,10000,424.453914167
1997-05-16,427.185277836,430.462914239,423.907641434,424.727050534,10000,424.727050534
1997-05-19,422.815095966,431.28232334,421.176277765,431.28232334,10000,431.28232334
1997-05-20,430.462914239,430.462914239,415.167277693,415.713550426,10000,415.713550426
1997-05-21,418.444914096,419.537459563,414.347868592,417.625504995,10000,417.625504995
1997-05-22,419.537459563,420.083732297,411.343368556,412.162777657,10000,412.162777657
1997-05-23,410.797095822,412.982186757,406.973186686,409.704550355,10000,409.704550355
1997-05-27,407.519459419,409.158277621,397.140277477,397.140277477,10000,397.140277477
1997-05-28,397.686550211,402.056732081,390.585004671,400.964186614,10000,400.964186614
1997-05-29,402.603004815,408.612004887,391.131277405,391.677550139,10000,391.677550139
1997-05-30,395.501459276,397.140277477,391.677550139,393.862641074,10000,393.862641074
1997-06-02,397.140277477,398.232822945,390.038731938,394.135777441,10000,394.135777441
1997-06-03,396.594004743,398.232822945,393.862641074,395.501459276,10000,395.501459276
1997-06-04,393.862641074,394.408913808,385.122277333,386.487959168,10000,386.487959168
1997-06-05,385.668550067,390.585004671,383.756595499,388.94618647,10000,388.94618647
1997-06-06,393.31636834,395.501459276,390.585004671,392.770095607,10000,392.770095607
1997-06-09,391.677550139,403.149277549,390.585004671,401.510459348,10000,401.510459348
1997-06-10,400.964186614,406.426913952,396.594004743,396.594004743,10000,396.594004743
1997-06-11,396.594004743,400.964186614,394.408913808,398.232822945,10000,398.232822945
1997-06-12,396.047732009,397.686550211,385.668550067,385.668550067,10000,385.668550067
1997-06-13,387.853641002,391.131277405,380.752095463,385.122277333,10000,385.122277333
1997-06-16,381.298368197,381.298368197,374.469959024,374.469959024,10000,374.469959024
1997-06-17,374.196822657,378.020731794,373.650549923,375.562504492,10000,375.562504492
1997-06-18,375.289368125,376.381913592,370.099777154,370.099777154,10000,370.099777154
1997-06-19,369.55350442,371.465458988,367.095277118,368.187822585,10000,368.187822585
1997-06-20,367.641549852,370.372913521,362.998231614,365.729595283,10000,365.729595283
1997-06-23,364.363913449,364.363913449,358.354913377,360.266867945,10000,360.266867945
1997-06-24,361.63254978,366.00273165,359.447458844,362.725095247,10000,362.725095247
1997-06-25,362.725095247,367.54003014,361.387613333,363.795080779,10000,363.795080779
1997-06-26,368.075022906,368.075022906,364.865066311,367.005037374,10000,367.005037374
1997-06-27,366.470044608,367.005037374,359.515138652,359.515138652,10000,359.515138652
1997-06-30,355.235196525,360.050131418,352.560232696,355.502692908,10000,355.502692908
1997-07-01,356.305182057,359.515138652,353.630218228,354.70020376,10000,354.70020376
1997-07-02,356.305182057,357.375167589,354.165210994,355.770189291,10000,355.770189291
1997-07-03,355.770189291,356.840174823,350.15276525,350.420261633,10000,350.420261633
1997-07-07,346.675312272,347.745297803,344.000348442,344.267844825,10000,344.267844825
1997-07-08,347.745297803,351.222750781,346.140319506,347.477801421,10000,347.477801421
1997-07-09,348.815283335,362.190102481,348.815283335,357.642663972,10000,357.642663972
1997-07-10,356.840174823,357.375167589,352.02523993,352.560232696,10000,352.560232696
1997-07-11,346.140319506,355.770189291,346.140319506,352.560232696,10000,352.560232696
1997-07-14,362.725095247,366.470044608,358.44515312,359.515138652,10000,359.515138652
1997-07-15,361.12011695,365.935051842,358.44515312,361.922606099,10000,361.922606099
1997-07-16,360.050131418,360.050131418,354.165210994,354.70020376,10000,354.70020376
1997-07-17,353.630218228,358.44515312,353.362721845,354.967700142,10000,354.967700142
1997-07-18,357.910160355,360.585124184,357.375167589,359.515138652,10000,359.515138652
1997-07-21,354.165210994,364.865066311,352.560232696,364.062577162,10000,364.062577162
1997-07-22,372.354965033,377.704892691,369.680001203,374.227439713,10000,374.227439713
1997-07-23,376.099914394,383.589813116,374.494936096,381.717338435,10000,381.717338435
1997-07-24,379.844863755,384.124805881,377.704892691,383.589813116,10000,383.589813116
1997-07-25,380.37985652,386.264776945,380.37985652,383.589813116,10000,383.589813116
1997-07-28,385.729784179,389.47473354,381.984834818,382.519827584,10000,382.519827584
1997-07-29,384.124805881,385.194791413,379.844863755,383.05482035,10000,383.05482035
1997-07-30,384.124805881,384.659798647,376.634907159,381.182345669,10000,381.182345669
1997-07-31,378.774878223,388.939740774,378.774878223,387.334762476,10000,387.334762476
1997-08-01,385.729784179,388.939740774,383.05482035,386.799769711,10000,386.799769711
1997-08-04,390.544719072,391.614704603,378.239885457,379.577367372,10000,379.577367372
1997-08-05,374.494936096,378.774878223,374.494936096,377.972389074,10000,377.972389074
1997-08-06,379.844863755,387.602258859,379.844863755,387.602258859,10000,387.602258859
1997-08-07,385.729784179,392.684690135,383.05482035,388.672244391,10000,388.672244391
1997-08-08,388.404748008,393.754675667,387.869755242,392.952186518,10000,392.952186518
1997-08-11,387.869755242,392.952186518,387.869755242,389.207237157,10000,389.207237157
1997-08-12,392.684690135,398.569610559,385.729784179,386.264776945,10000,386.264776945
1997-08-13,384.124805881,388.672244391,380.914849286,386.532273328,10000,386.532273328
1997-08-14,384.659798647,386.264776945,379.844863755,380.112360137,10000,380.112360137
1997-08-15,378.774878223,383.05482035,376.634907159,378.774878223,10000,378.774878223
1997-08-18,378.774878223,384.124805881,378.774878223,382.519827584,10000,382.519827584
1997-08-19,384.659798647,387.067266094,384.659798647,385.997280562,10000,385.997280562
1997-08-20,386.799769711,390.544719072,386.264776945,388.672244391,10000,388.672244391
1997-08-21,390.544719072,395.89464673,390.544719072,395.359653964,10000,395.359653964
1997-08-22,394.824661198,398.569610559,393.754675667,394.268715713,10000,394.268715713
1997-08-25,392.212555527,392.212555527,386.558115015,391.184475434,10000,391.184475434
1997-08-26,389.385335271,392.726595574,388.871295224,390.156395341,10000,390.156395341
1997-08-27,389.128315248,398.895076132,389.128315248,398.895076132,10000,398.895076132
1997-08-28,400.437196272,405.577596738,396.838915946,404.035476598,10000,404.035476598
1997-08-29,403.007396505,409.175877064,401.979316412,405.063556691,10000,405.063556691
1997-09-02,404.549516644,405.063556691,400.437196272,405.063556691,10000,405.063556691
1997-09-03,401.465276365,403.521436551,399.923156225,400.951236319,10000,400.951236319
1997-09-04,398.895076132,402.493356458,396.067855876,397.095935969,10000,397.095935969
1997-09-05,395.296795806,401.979316412,395.296795806,397.866996039,10000,397.866996039
1997-09-08,395.296795806,395.296795806,387.586195108,390.413415364,10000,390.413415364
1997-09-09,390.156395341,394.268715713,388.614275201,393.497655643,10000,393.497655643
1997-09-10,394.01169569,394.78275576,390.156395341,390.927455411,10000,390.927455411
1997-09-11,388.614275201,391.441495457,386.558115015,389.128315248,10000,389.128315248
1997-09-12,388.614275201,388.614275201,381.417714549,385.273014898,10000,385.273014898
1997-09-15,383.987914782,383.987914782,376.79135413,379.875594409,10000,379.875594409
1997-09-16,382.445794642,385.015994875,380.389634456,382.959834689,10000,382.959834689
1997-09-17,379.875594409,385.015994875,379.10453434,384.244934805,10000,384.244934805
1997-09-18,385.530034922,387.586195108,378.33347427,379.361554363,10000,379.361554363
1997-09-19,377.819434223,379.875594409,375.24923399,377.819434223,10000,377.819434223
1997-09-22,375.24923399,375.24923399,372.164993711,374.478173921,10000,374.478173921
1997-09-23,374.735193944,377.819434223,373.964133874,377.305394177,10000,377.305394177
1997-09-24,377.819434223,378.33347427,372.679033758,375.506254014,10000,375.506254014
1997-09-25,376.277314084,376.79135413,373.193073804,376.02029406,10000,376.02029406
1997-09-26,372.164993711,372.164993711,367.024593245,367.281613269,10000,367.281613269
1997-09-29,365.482473106,370.108833525,364.454393013,369.080753432,10000,369.080753432
1997-09-30,368.566713385,369.594793478,364.197372989,364.197372989,10000,364.197372989
1997-10-01,363.42631292,365.739493129,360.34207264,360.599092663,10000,360.599092663
1997-10-02,361.370152733,366.510553199,358.7999525,364.711413036,10000,364.711413036
1997-10-03,364.968433059,370.108833525,363.940352966,367.795653315,10000,367.795653315
1997-10-06,368.566713385,369.080753432,362.912272873,365.225453082,10000,365.225453082
1997-10-07,365.739493129,377.305394177,364.197372989,376.02029406,10000,376.02029406
1997-10-08,375.24923399,377.819434223,371.650953665,372.936053781,10000,372.936053781
1997-10-09,374.221153897,381.931754596,373.193073804,379.10453434,10000,379.10453434
1997-10-10,382.959834689,383.473874735,374.735193944,375.506254014,10000,375.506254014
1997-10-13,376.79135413,383.987914782,376.79135413,381.674734572,10000,381.674734572
1997-10-14,379.361554363,379.361554363,375.24923399,376.79135413,10000,376.79135413
